Unnamed: 0,Event.Id,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Report.Status,source_cause,Total.Affected.Pass,Fatalities,Uninjured.Ratio
68870,20100904X54109,Accident,2010,"DeLand, FL",United States,Fatal,Substantial,Airplane,Cessna,150H,1.0,,2.0,0.0,0.0,0.0,VMC,"The pilot's failure to maintain adequate airspeed and airplane control during the initial climb, which resulted in an aerodynamic stall, wire strike, and subsequent impact with the ground.",Human,2.0,1.0,0.0
68872,20100906X43338,Accident,2010,"Virginia Beach, VA",United States,Non-Fatal,Substantial,Airplane,Cessna,182Q,1.0,,0.0,1.0,0.0,0.0,VMC,A total loss of power due to water contamination in the fuel. Contributing to the accident was the pilot's inadequate preflight inspection.,Human,1.0,0.0,0.0
68874,20100908X65810,Accident,2010,"Tuluksak, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,207A,1.0,GRANT AVIATION INC,0.0,2.0,1.0,0.0,VMC,"The pilot's delayed application of full power during a soft/wet field takeoff, resulting in a collision with trees during takeoff.",Human,3.0,0.0,0.0
68882,20100906X32724,Accident,2010,"Las Vegas, NV",United States,Fatal,Substantial,Airplane,Piper,PA-32RT-300,1.0,,2.0,0.0,2.0,0.0,VMC,The pilot's inability to maintain a positive rate of climb after takeoff for undetermined reasons.,Human,4.0,0.5,0.0
68883,20100907X44720,Accident,2010,"Levant, ME",United States,Non-Fatal,Substantial,Airplane,Cessna,140,1.0,,0.0,1.0,1.0,0.0,VMC,"The pilot's failure to obtain adequate airspeed during takeoff, which resulted in an aerodynamic stall.",Human,2.0,0.0,0.0
68890,20100907X72216,Accident,2010,"Mountain Home, AR",United States,Fatal,Substantial,Airplane,Cessna,T210,1.0,Montgomery Bay Aviation Inc,2.0,0.0,0.0,0.0,IMC,The pilots decision to continue flight into a known area of heavy rain and his subsequent failure to maintain aircraft control.,Human,2.0,1.0,0.0
68894,20100908X05150,Accident,2010,"Helena, GA",United States,Fatal,Substantial,Airplane,Cessna,182T,1.0,AIR DANDY LLC,1.0,0.0,1.0,0.0,IMC,The pilots continuance of the GPS approach below the minimum descent altitude while landing in instrument meteorological conditions.,Human,2.0,0.5,0.0
68898,20100909X75726,Accident,2010,"Huron, NY",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,,0.0,2.0,0.0,0.0,VMC,"The pilot's inadequate preflight planning and preparation, which resulted in a total loss of engine power due to fuel exhaustion.",Human,2.0,0.0,0.0
68903,20100912X42115,Accident,2010,"Fayetteville, WV",United States,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,,0.0,0.0,2.0,0.0,VMC,A loss of engine power due to the failure of the left magneto systems distributor gear as a result of the improper maintenance of the magnetos by maintenance personnel.,Mechanical,2.0,0.0,0.0
68912,20100916X32205,Accident,2010,"Chickaloon, AK",United States,Non-Fatal,Substantial,Airplane,Piper,J5A,1.0,Russ Landers,0.0,1.0,0.0,0.0,VMC,"The pilot's excessive use of brakes during a rejected takeoff, resulting in a nose over.",Human,1.0,0.0,0.0
68917,20100913X45529,Accident,2010,"Paxson, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,185A,1.0,Robert Price,0.0,3.0,1.0,0.0,VMC,"The pilot's decision to make a climbing turn close to the ground in gusting wind at a low airspeed, resulting in a loss of control and collision with terrain.",Human,4.0,0.0,0.0
68930,20100916X63553,Accident,2010,"Nome, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,T310R,2.0,OLSON DONALD C,0.0,1.0,0.0,0.0,VMC,"The pilot's failure to maintain clearance from terrain during a special VFR approach, resulting in a collision with terrain.",Human,1.0,0.0,0.0
68937,20100916X72850,Accident,2010,"Dillingham, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,RODGERS JUSTIN C,0.0,1.0,1.0,0.0,VMC,"Both pilots failure to see and avoid each other during initial climb, resulting in a midair collision. Contributing to the accident was the pilot of N9699Ps inability to use his airplane's radio for air traffic advisories.",Human,2.0,0.0,0.0
68940,20100917X34608,Accident,2010,"Coeur d'Alene, ID",United States,Fatal,Substantial,Airplane,Cessna,T210N,1.0,LAMAX CONSTRUCTION INC,2.0,0.0,0.0,0.0,VMC,The pilots continued flight into instrument meteorological conditions and failure to maintain clearance with mountainous terrain while maneuvering in an area of low cloud ceilings.,Human,2.0,1.0,0.0
68941,20100920X01223,Accident,2010,"Coal Creek, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,,0.0,2.0,0.0,0.0,VMC,The pilot's improper recovery from a bounced landing.,Human,2.0,0.0,0.0
68946,20100918X12115,Accident,2010,"Rainelle, WV",United States,Non-Fatal,Substantial,Airplane,Beech,58,2.0,ALBATROSS AIRCRAFT SALES INC,0.0,5.0,0.0,0.0,VMC,"The improper rigging of the fuel selector by maintenance personnel, which resulted in a total loss of engine power.",Mechanical,5.0,0.0,0.0
68964,20100921X33423,Accident,2010,"Carthage, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,,0.0,1.0,0.0,0.0,VMC,A total loss of engine power during cruise flight due to fuel exhaustion as a result of the pilots improper fuel planning.,Human,1.0,0.0,0.0
68985,20100924X30155,Accident,2010,"Woodruff, WI",United States,Fatal,Destroyed,Airplane,Piper,PA-44-180,2.0,"JA Aero, Inc.",2.0,0.0,0.0,0.0,IMC,"The pilot's decision to attempt an instrument approach in turbulent night instrument meteorological conditions with a recently-identified deficiency with his instrument flight proficiency, which resulted in a loss of airplane control as a result of spatial disorientation.",Human,2.0,1.0,0.0
68995,20100925X02732,Accident,2010,"Chatsworth, GA",United States,Fatal,Substantial,Airplane,Cessna,172,1.0,Flight Training Express LLC,2.0,0.0,1.0,0.0,VMC,The pilot's inadequate flight planning and in-flight fuel management resulting in a total loss of engine power due to fuel exhaustion. Contributing to the accident was the operator's failure to ensure aircraft records pertaining to engine modifications and fuel burn rates were available to flight crewmembers.,Human,3.0,0.6666666666666666,0.0
68997,20100927X15716,Accident,2010,"Point Lookout, MO",United States,Non-Fatal,Substantial,Airplane,Cessna,172M,1.0,BERRY LAURA J,0.0,2.0,0.0,0.0,VMC,"The pilot receiving instruction's failure to attain the proper touchdown point and execute a go-around and the CFIs delayed remedial action, which resulted in a runway overrun.",Human,2.0,0.0,0.0
69003,20100926X33046,Accident,2010,"Sweetwater, TN",United States,Fatal,Substantial,Airplane,Cessna,150F,1.0,Doug Hair,1.0,0.0,0.0,0.0,IMC,"The pilot's inadequate preflight weather planning and improper decision to continue a visual flight rules flight into instrument meteorological conditions, which resulted in spatial disorientation and a loss of control.",Human,1.0,1.0,0.0
69010,20100927X72556,Accident,2010,"Kenai, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Scott Schneider,0.0,1.0,0.0,1.0,VMC,"The student pilot's improper fuel planning, which resulted in fuel exhaustion and a total loss of engine power during cruise flight.",Human,1.0,0.0,0.5
69011,20100928X24649,Accident,2010,"Tulsa, OK",United States,Non-Fatal,Destroyed,Airplane,Cessna,172RG,1.0,"Spartan Aviation Industries, Inc.",0.0,1.0,1.0,0.0,VMC,A shorted terminal lug on the landing gear hydraulic pump which resulted in a cabin fire. Contributing to the accident was the lack of clear installation procedures for the hydraulic pump.,Mechanical,2.0,0.0,0.0
69021,20101130X90456,Accident,2010,"Deming, NM",United States,Non-Fatal,Substantial,Airplane,Cessna,175,1.0,,0.0,0.0,1.0,0.0,VMC,The loss of engine power for undetermined reasons.,Mechanical,1.0,0.0,0.0
69027,20101001X13003,Accident,2010,"Manteo, NC",United States,Non-Fatal,Substantial,Airplane,Cessna,550,2.0,Colnan Inc.,0.0,7.0,0.0,0.0,IMC,"The pilot-in-command's failure to maintain proper airspeed and his failure to initiate a go-around, which resulted in the airplane touching down too fast on a short, wet runway and a subsequent runway overrun. Contributing to the accident was the copilot's failure to adequately monitor the approach and call for a go around and the flight crew's lack of proper crew resource management.",Human,7.0,0.0,0.0
69033,20101004X44844,Accident,2010,"St. Johns, MI",United States,Non-Fatal,Substantial,Airplane,Cessna,310J,2.0,Pilot,0.0,2.0,0.0,0.0,VMC,The failure by the pilot to attain/maintain a climb rate for undetermined reasons during a go-around.,Human,2.0,0.0,0.0
69045,20101003X04946,Accident,2010,"Avalon, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,310,2.0,Sabovich and Sons,0.0,2.0,1.0,0.0,IMC,"The pilot's improper setting of the left engine fuel selector valve, which resulted in fuel starvation of the left engine immediately after takeoff. Contributing to the accident was the pilot's decision to try to depart ahead of developing weather, which resulted in his hastened departure procedures and likely led to his failure to recognize the incorrect fuel selector positioning.",Human,3.0,0.0,0.0
69046,20101003X43835,Accident,2010,"Durango, CO",United States,Non-Fatal,Substantial,Airplane,Cessna,172D,1.0,Meca Supply,0.0,2.0,0.0,0.0,VMC,A total loss of engine power due to the pilot inadvertently moving the fuel selector to the OFF position. Contributing to the accident was the pilot's unfamiliarity with this model accident airplane.,Human,2.0,0.0,0.0
69050,20101005X94736,Accident,2010,"Taylorsville, KY",United States,Non-Fatal,Substantial,Airplane,Aeronca,11AC,1.0,,0.0,1.0,0.0,0.0,VMC,The pilots failure to maintain clearance from an unmarked power line during the final approach to land.,Human,1.0,0.0,0.0
69053,20101006X70849,Accident,2010,"Columbia, SC",United States,Non-Fatal,Substantial,Airplane,Cessna,182P,1.0,WESTMORELAND PATTERSON MOSELEY & HINSON LLP,0.0,1.0,0.0,1.0,VMC,A total loss of engine power due to a loss of lubrication after the engine experienced a piston ring failure for undetermined reasons.,Mechanical,1.0,0.0,0.5
69055,20101006X41012,Accident,2010,"Naperville, IL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32R-300,1.0,Pilot,0.0,0.0,2.0,0.0,VMC,The pilots failure to abort the takeoff when he realized the airplane was not attaining sufficient takeoff and climb performance. Contributing to the accident was the airplanes partial loss of engine power due to an obstruction of the fuel servo air inlet by the intake duct coupling and ingestion of exhaust gases from a preexisting hole in the exhaust pipe. Also contributing to the accident was the improper annual inspection of the airplane by the owner and two mechanics.,Human,2.0,0.0,0.0
69060,20101008X70224,Accident,2010,"Blue Diamond, NV",United States,Fatal,Substantial,Airplane,Beech,A35,1.0,,1.0,0.0,1.0,0.0,VMC,"The pilots improper fuel management, which resulted in a total loss of engine power due to fuel starvation.",Human,2.0,0.5,0.0
69061,20101008X84830,Accident,2010,"Louisville, KY",United States,Non-Fatal,Substantial,Airplane,Piper,PA28,1.0,Benjamin L Price,0.0,4.0,0.0,0.0,VMC,"The pilot's inadequate preflight fuel planning, which resulted in fuel exhaustion and loss of engine power.",Human,4.0,0.0,0.0
69062,20101009X62708,Accident,2010,"Panguitch, UT",United States,Fatal,Substantial,Airplane,Cessna,172,1.0,,2.0,0.0,0.0,0.0,VMC,"The pilot's decision to conduct a low-level flight into a canyon in windy conditions at a high density altitude, which resulted in a collision with trees and terrain.",Human,2.0,1.0,0.0
69064,20101012X82340,Accident,2010,"Humphrey, AR",United States,Non-Fatal,Substantial,Airplane,Cessna,175C,1.0,,0.0,1.0,0.0,1.0,VMC,The pilots failure to maintain clearance from a static wire while maneuvering at a low altitude.,Human,1.0,0.0,0.5
69084,20101014X41041,Accident,2010,"New Smyrna Beach, FL",United States,Non-Fatal,Substantial,Airplane,Mooney,M20E,1.0,,0.0,1.0,0.0,0.0,VMC,"The pilots inadequate preflight inspection, which resulted in the loss of engine power due to water contaminated fuel.",Human,1.0,0.0,0.0
69105,20101018X84634,Accident,2010,"Summner, ME",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Clinton Goodhue,0.0,1.0,0.0,1.0,VMC,The pilot's failure to maintain adequate airspeed while on final approach resulting in an aerodynamic stall and a subsequent hard landing.,Human,1.0,0.0,0.5
69122,20101022X34123,Accident,2010,"Douglas, GA",United States,Non-Fatal,Substantial,Airplane,Boeing,A75,1.0,"Vintage Flights, LLC",0.0,1.0,0.0,1.0,VMC,A nose-over due to excessive brake application.,Mechanical,1.0,0.0,0.5
69127,20101021X62502,Accident,2010,"Agua Dulce, CA",United States,Fatal,Substantial,Airplane,Cirrus Design Corp,SR-22,1.0,,3.0,0.0,0.0,0.0,IMC,"The non-instrument-rated pilot's improper decision to continue the flight into instrument meteorological conditions, which resulted in spatial disorientation and loss of control.",Human,3.0,1.0,0.0
69130,20101026X44534,Accident,2010,"Clarion, IA",United States,Fatal,Destroyed,Airplane,Beech,95-B55 (T42A),2.0,,1.0,0.0,0.0,0.0,VMC,The pilot's failure to maintain control of the airplane. Contributing to the accident was the loss of left engine power for undetermined reasons.,Human,1.0,1.0,0.0
69134,20101023X94911,Accident,2010,"Dorrington, CA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-236,1.0,,0.0,1.0,0.0,0.0,IMC,"The pilots failure to use carburetor heat while cruising in carburetor icing conditions, which resulted in a loss of engine power.",Human,1.0,0.0,0.0
69142,20101025X62111,Accident,2010,"Morton, WA",United States,Fatal,Substantial,Airplane,Cessna,340A,2.0,PACIFIC CATARACT AND LASER INSTITUTE,3.0,0.0,0.0,0.0,IMC,"The pilots failure to arrest the excessive rate of turn into the failed engine, which resulted in a loss of control and subsequent impact with terrain. Contributing to the accident was a partial loss of engine power for reasons that could not be determined because postaccident examination did not reveal any mechanical malfunctions or failures that would have precluded normal operation.",Human,3.0,1.0,0.0
69143,20101102X13215,Accident,2010,"Lander, WY",United States,Fatal,Substantial,Airplane,Mooney,M20J,1.0,,4.0,0.0,0.0,0.0,IMC,"The pilot's decision to depart into known adverse weather conditions over mountainous terrain, which required operation near the limits of the airplane's performance capability and which resulted in a loss of airplane control and subsequent ground impact. Contributing to the accident was an improper clearance issued by the air traffic controller and the pilot's acceptance of that clearance. Also contributing to the accident was the extended loss of radar data from the Rock Springs Air Route Surveillance Radar, which caused loss of radar contact and consequent loss of minimum safe altitude warning protection for the flight.",Human,4.0,1.0,0.0
69144,20101026X35112,Accident,2010,"Rienzi, MS",United States,Fatal,Substantial,Airplane,Beech,B36TC,1.0,JUDSON JAMES W JR,2.0,0.0,0.0,0.0,IMC,The pilot's continued flight into known adverse weather conditions. Contributing to the accident was the air traffic controller's failure to provide precipitation information to the pilot as required.,Human,2.0,1.0,0.0
69150,20101028X12506,Accident,2010,"Aiken, SC",United States,Fatal,Substantial,Airplane,Cessna,210A,1.0,FBN of Catawba LLC,1.0,0.0,0.0,0.0,IMC,"The pilot's inadequate weather planning and improper decision to continue a visual flight rules flight into instrument meteorological conditions, which resulted in a loss of control due to spatial disorientation. Contributing to the accident was the pilots improper use of in-cockpit next generation radar imagery for short-range weather avoidance.",Human,1.0,1.0,0.0
69181,20101105X14014,Accident,2010,"Kenmare, ND",United States,Non-Fatal,Substantial,Airplane,Cessna,150H,1.0,HANSON LYLE,0.0,2.0,0.0,0.0,VMC,The pilot's inadequate landing flare and recovery from a bounced landing.,Human,2.0,0.0,0.0
69198,20101109X00102,Accident,2010,"Watertown, SD",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-160,1.0,SUPER 20 LLC,0.0,1.0,0.0,0.0,VMC,"The pilot's inadvertent and premature use of the brakes during the landing roll, which resulted in a nose-over.",Human,1.0,0.0,0.0
69207,20101113X00616,Accident,2010,"Copake, NY",United States,Fatal,Substantial,Airplane,Mooney,M20F,1.0,John B Welch,2.0,0.0,0.0,0.0,VMC,"The pilot's failure to monitor and maintain clearance from mountainous terrain during a visual descent to the destination airport at night, which resulted in controlled flight into terrain.",Human,2.0,1.0,0.0
69211,20101113X11052,Accident,2010,"Livingston, NY",United States,Non-Fatal,Substantial,Airplane,Aeronca,O58B,1.0,Eric Paul Beebe,0.0,1.0,1.0,0.0,VMC,"The pilot's improper fuel management, which resulted in a loss of engine power due to fuel exhaustion.",Human,2.0,0.0,0.0
69220,20101114X85519,Accident,2010,"Tucson, AZ",United States,Fatal,Substantial,Airplane,Cessna,150J,1.0,Kelly's Aviation,1.0,0.0,0.0,0.0,VMC,"The pilot's inability to maintain airplane control while on final approach due to undiagnosed cardiac disease, which caused a medical emergency and subsequent pilot incapacitation.",Human,1.0,1.0,0.0
69223,20101115X50550,Accident,2010,"Enterprise, OR",United States,Fatal,Substantial,Airplane,Beech,C35,1.0,Bruce Cummings,1.0,0.0,0.0,0.0,VMC,"The noninstrumented pilots inadequate weather planning, which resulted in his failure to maintain visual flight while maneuvering under low ceilings in rainy and foggy conditions and his subsequent failure to maintain clearance from mountainous terrain.",Human,1.0,1.0,0.0
69227,20101116X80945,Accident,2010,"San Antonio, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,172K,1.0,,0.0,0.0,3.0,0.0,VMC,"The pilot's failure to maintain aircraft control, which resulted in an aerodynamic stall. Contributing to the accident was the pilot's decision to land with a tailwind.",Human,3.0,0.0,0.0
69234,20101118X74618,Accident,2010,"Avon Park, FL",United States,Fatal,Substantial,Airplane,Cessna,M337B,2.0,Patriot Technologies Group LLC,3.0,0.0,0.0,0.0,IMC,The pilot's inadvertent encounter with an unexpected intense rain shower with severe turbulence at night.,Human,3.0,1.0,0.0
69243,20101123X80609,Accident,2010,"Norfolk, NE",United States,Fatal,Substantial,Airplane,Piper,PA-24-260,1.0,FOUR WINS LLC,2.0,0.0,0.0,0.0,IMC,The pilots decision to continue the flight into instrumental meteorological conditions which resulted in a collision with a tree.,Human,2.0,1.0,0.0
69245,20101124X02322,Accident,2010,"Bluffton, SC",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,William C. Ambercrombie,0.0,1.0,0.0,0.0,VMC,An in-flight upset of undetermined origin resulting in a forced landing.,Mechanical,1.0,0.0,0.0
69246,20101122X40458,Accident,2010,"Newport Beach, CA",United States,Fatal,Substantial,Airplane,Beech,19A,1.0,,3.0,0.0,0.0,0.0,VMC,"The pilot's inadequate fuel planning, which resulted in a total loss of engine power due to fuel exhaustion.",Human,3.0,1.0,0.0
69250,20101123X35502,Accident,2010,"Destin, FL",United States,Fatal,Substantial,Airplane,Piper,PA 46-350P,1.0,,3.0,0.0,0.0,0.0,IMC,Controlled flight into water due to the pilot's improper descent below the published minimum descent altitude.,Human,3.0,1.0,0.0
69252,20101124X21352,Accident,2010,"Velma, OK",United States,Fatal,Destroyed,Airplane,Cessna,172M,1.0,"Eagle Sky Patrol, Inc.",1.0,0.0,0.0,0.0,VMC,"The pilots failure to maintain control of the airplane while maneuvering, which resulted in an inadvertent stall and subsequent impact with terrain. Contributing to the accident was the pilot's relative inexperience in pipeline patrols.",Human,1.0,1.0,0.0
69254,20101125X11507,Accident,2010,"Hollister, CA",United States,Fatal,Substantial,Airplane,Mooney,M20R,1.0,Australian Air Ferry Pty Ltd,1.0,0.0,0.0,0.0,VMC,"The pilot did not ensure the airplane was loaded within its weight and balance envelope, which resulted in longitudinal instability and a loss of aircraft control during the initial climb.",Human,1.0,1.0,0.0
69259,20101129X70436,Accident,2010,"Suisun City, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,172E,1.0,"STEWARD, ALAN",0.0,2.0,0.0,0.0,VMC,A total loss of engine power for undetermined reasons.,Mechanical,2.0,0.0,0.0
69262,20101130X12357,Accident,2010,"Nocagdoches, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA-34-200T,2.0,Jeffrey O. Clarke,0.0,1.0,0.0,0.0,VMC,A total loss of power in both engines for undetermined reasons.,Mechanical,1.0,0.0,0.0
69267,20101130X23757,Accident,2010,"Emory, TX",United States,Fatal,Destroyed,Airplane,Maule,M-5-180C,1.0,John R. Armstrong,1.0,0.0,0.0,0.0,VMC,"The pilot's loss of control and failure to attain/maintain adequate airspeed during an attempted go-around after a hard bounced landing, resulting in an aerodynamic stall. Contributing to the accident was the pilots recent minimal experience in airplane make/model and in operations at the grass airstrip.",Human,1.0,1.0,0.0
69269,20101130X83110,Accident,2010,"Theodore, AL",United States,Fatal,Substantial,Airplane,Beech,A36,1.0,Michael S. Grantham,1.0,0.0,0.0,0.0,IMC,The pilot's failure to maintain aircraft control while maneuvering at night in deteriorating weather conditions due to spatial disorientation. Contributing to the accident was the pilot's failure to obtain a weather briefing.,Human,1.0,1.0,0.0
69270,20101201X51139,Accident,2010,"Wittmann, AZ",United States,Non-Fatal,Substantial,Airplane,Piper,PA 28-181,1.0,TransPac Aviation Academy,0.0,1.0,0.0,0.0,VMC,"The pilots improper fuel management, which resulted in a total loss of engine power due to fuel starvation.",Human,1.0,0.0,0.0
69276,20101202X53838,Accident,2010,"Corona, CA",United States,Non-Fatal,Substantial,Airplane,Bellanca,7KCAB,1.0,Alliance International Aviation,0.0,1.0,0.0,1.0,VMC,The total loss of engine power due to oil exhaustion as a result of a broken oil line.,Mechanical,1.0,0.0,0.5
69283,20101209X94036,Accident,2010,"Claremore, OK",United States,Non-Fatal,Substantial,Airplane,Beech,95-C55,2.0,,0.0,1.0,1.0,0.0,VMC,A loss of engine power on both engines for undetermined reasons.,Mechanical,2.0,0.0,0.0
69285,20101204X12720,Accident,2010,"Ponca City, OK",United States,Fatal,Substantial,Airplane,Piper,PA-28-140,1.0,Kenneth R. & Matthew T. Green,1.0,0.0,1.0,0.0,VMC,The pilot's loss of control during landing for undetermined reasons.,Human,2.0,0.5,0.0
69289,20101205X84429,Accident,2010,"Leverett, MA",United States,Fatal,Substantial,Airplane,Cessna,U206G,1.0,,2.0,0.0,2.0,0.0,VMC,"A total loss of engine power due to the fatigue failure of the crankshaft, which resulted from improper tightening of the cylinder hold-down nuts.",Mechanical,4.0,0.5,0.0
69291,20101205X12146,Accident,2010,"Ogden, UT",United States,Non-Fatal,Substantial,Airplane,Cessna,T210M,1.0,CK AVIATION LLC,0.0,0.0,1.0,0.0,IMC,The pilot did not maintain clearance from obstacles after descending below the published approach decision height when visibility was less than published approach minimums due to heavy ground fog and he did not execute a missed approach after failing to establish a stabilized approach inside of the final approach fix.,Human,1.0,0.0,0.0
69312,20101211X85133,Accident,2010,"Chino, CA",United States,Non-Fatal,Substantial,Airplane,Mooney,M20J,1.0,,0.0,0.0,1.0,1.0,VMC,"The student pilot's failure to properly position the flaps for the takeoff, failure to maintain airplane control during the procedure, and the flight instructor's delayed remedial action.",Human,1.0,0.0,0.5
69324,20101216X74637,Accident,2010,"Edwards, CO",United States,Fatal,Substantial,Airplane,Beech,B60,2.0,,2.0,0.0,0.0,0.0,IMC,"Controlled flight into terrain, while on an instrument approach in instrument meteorological conditions, for undetermined reasons.",Mechanical,2.0,1.0,0.0
69325,20101217X04644,Accident,2010,"Nacogdoches, TX",United States,Non-Fatal,Substantial,Airplane,Cirrus Design Corp,SR22,1.0,Martin Companies,0.0,1.0,0.0,0.0,VMC,The total loss of engine power during cruise flight for undetermined reasons.,Mechanical,1.0,0.0,0.0
69326,20101216X50647,Accident,2010,"Moline, IL",United States,Non-Fatal,Substantial,Airplane,Cessna,T182T,1.0,John D. Vander Zee,0.0,2.0,0.0,0.0,IMC,"The pilot's failure to maintain directional control during landing, which resulted in a runway excursion and noseover.",Human,2.0,0.0,0.0
69328,20101218X75934,Accident,2010,"Crowley, LA",United States,Fatal,Substantial,Airplane,Cessna,182C,1.0,,3.0,0.0,2.0,0.0,VMC,A loss of engine power due to the magneto failure for undetermined reasons.,Mechanical,5.0,0.6,0.0
69329,20101219X90605,Accident,2010,"West Milford, NJ",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,,0.0,0.0,2.0,0.0,VMC,"The pilot's delayed application of carburetor heat while taking off in weather conditions conducive to serious carburetor icing, which resulted in a partial loss of engine power.",Human,2.0,0.0,0.0
69331,20101220X81323,Accident,2010,"Lake Elmo, MN",United States,Non-Fatal,Substantial,Airplane,Piper,PA-46-350P,1.0,Richard Davidson,0.0,2.0,0.0,0.0,VMC,The pilot's improper fuel management which resulted in the loss of engine power due to fuel starvation. Contributing to the accident was the distraction of the cabin depressurization.,Human,2.0,0.0,0.0
69341,20101222X04851,Accident,2010,"Spencer, MA",United States,Fatal,Substantial,Airplane,Piper,PA-28-151,1.0,EDDY HOWARD A,1.0,0.0,0.0,0.0,VMC,The in-flight collision with a tree while returning to land for undetermined reasons.,Mechanical,1.0,1.0,0.0
69342,20101222X54546,Accident,2010,"Colorado Springs, CO",United States,Fatal,Substantial,Airplane,Mooney,M20E,1.0,,2.0,0.0,0.0,0.0,IMC,"The pilots decision to initiate an approach into weather conditions where the ceiling and visibility were below the minimums for the approach and where reported icing existed, in an airplane not certified for flight in icing conditions, and his failure to maintain control of the airplane during the missed approach.",Human,2.0,1.0,0.0
69344,20101223X01443,Accident,2010,"Wheeling, IL",United States,Fatal,Substantial,Airplane,Beech,C24R,1.0,,1.0,0.0,1.0,0.0,VMC,"The installation of the wrong engine-driven fuel pump, which resulted in a loss of engine power during takeoff, and the pilot's subsequent decision to turn back toward the airport at an insufficient altitude to complete the maneuver. Contributing to the accident was the pilots failure to maintain airspeed, which resulted in a loss of aircraft control.",Human,2.0,0.5,0.0
69349,20101222X20739,Accident,2010,"Dundee, NY",United States,Fatal,Substantial,Airplane,Mooney,M20R,1.0,ROCKLAND AVIATION LLC,1.0,0.0,0.0,0.0,IMC,"The pilot's decision to operate in known moderate-to-severe icing conditions, which resulted in a loss of control during approach.",Human,1.0,1.0,0.0
69359,20101227X20119,Accident,2010,"Loveland, CO",United States,Fatal,Substantial,Airplane,Cessna,210B,1.0,CULLUM CHUCK R JR,1.0,0.0,0.0,0.0,VMC,The pilot's intentional flight into terrain.,Human,1.0,1.0,0.0
69367,20101230X40808,Accident,2010,"Milaca, MN",United States,Fatal,Substantial,Airplane,Piper,PA-46-310P,1.0,TEEMARK CORP,2.0,0.0,0.0,0.0,IMC,The pilot did not recover from an unusual attitude while operating in instrument meteorological conditions following a disconnect of the autopilot system for undetermined reasons. Contributing to the accident were the pilots lack of recent flight experience and impairment due to diphenhydramine.,Human,2.0,1.0,0.0
69369,20110102X35752,Accident,2010,"Weyers Cave, VA",United States,Fatal,Substantial,Airplane,Cessna,172H,1.0,PRICE MICHAEL W,2.0,0.0,0.0,3.0,VMC,"The inherent limitations of the see-and-avoid concept, which made it difficult for the helicopter pilot to see the airplane before the collision. Contributing to the accident was the airplane pilots non-standard entry to the airport traffic pattern, which, contrary to published Federal Aviation Administration guidance, was conducted 500 feet below the airport's published traffic pattern altitude and in a direction that conflicted with the established flow of traffic.",Human,2.0,1.0,0.6
69375,20110103X01024,Accident,2011,"Orange, MA",United States,Fatal,Substantial,Airplane,Cessna,310F,2.0,,1.0,1.0,0.0,0.0,VMC,The pilot did not maintain separation from trees during landing. Contributing to the accident was the pilots inadequate preflight planning and lack of recent night flight experience.,Human,2.0,0.5,0.0
69382,20110103X42941,Accident,2011,"Benton, PA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,1.0,Tech Aviation Flight School,0.0,0.0,1.0,0.0,IMC,The pilot's failure to maintain clearance from terrain during the night flight.,Human,1.0,0.0,0.0
69386,20110103X35259,Accident,2011,"Walnut Grove, MO",United States,Fatal,Substantial,Airplane,Cessna,172H,1.0,,1.0,0.0,0.0,0.0,VMC,The pilot's loss of control for undetermined reasons. Contributing to the accident was the pilot's fatigue.,Human,1.0,1.0,0.0
69388,20110105X40356,Accident,2011,"Platinum, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32-300,1.0,ALASKA ISLAND AIR INC,0.0,3.0,0.0,2.0,VMC,"The pilot's misidentification of the airport's active runway, resulting in an off-runway landing and collision with a ditch/berm.",Human,3.0,0.0,0.4
